listing_id,link_url,listing_title,suburb_clean,bedrooms,usable_area,sale_price,price_per_sqm,monthly_condo_fee_used,yearly_iptu_used,n_listings,median_adr,median_occupancy_proxy,median_gross_revenue_proxy_90,annual_gross_low,annual_gross_base,annual_gross_high,annual_noi_low,annual_noi_base,annual_noi_high,total_investment,net_yield_low,net_yield_base,net_yield_high,payback_years_base,ppsqm_pct,is_presale_or_construction,advertiser_name
2652784252,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-100m2-venda-RS1050000-id-2652784252/,BARBADAAAA!! Apto de 3 quartos MOBILIAD0 - 2a QUADRA MAR na Meia Praia - Itapema - SC,Meia Praia,3,100,1050000.0,10500.0,400.0,880.0,201,690.0,0.3,16716.8871082036,28474.431040973457,43220.11854433471,61016.63794494313,13397.868797452214,23277.479424704256,35201.14742311189,1237500.0,0.01082656064440583,0.0188100843835994,0.028445371655039912,53.16297256337163,0.11380145278450363,False,Mariana Naegeli Soares
2764631729,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS680000-id-2764631729/,Apartamento à venda no Edifício Armona em Itapema,Morretes,2,60,680000.0,11333.333333333334,330.0,600.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8653.348546305788,15495.975472071292,23754.31831351241,824000.0,0.010501636585322558,0.018805795475814676,0.028828056205718943,53.175097075051,0.4384093113482056,False,Imobille Negócios Imobiliários
2736814324,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS658000-id-2736814324/,"Apartamento com 2 dormitórios à venda, 70 m² por R$ 658.000,00 - Morretes - Itapema/SC",Morretes,2,70,658000.0,9400.0,350.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8163.348546305788,15005.975472071292,23264.31831351241,800900.0,0.010192718874148817,0.018736390900326246,0.029047719207781757,53.3720717783801,0.1842870999030068,False,Winner Brokers
2766852132,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS659800-id-2766852132/,"OPORTUNIDADE! Apartamento com VISTA MAR e 2 dormitórios à venda, Morretes - Itapema/SC",Morretes,2,60,659800.0,10996.666666666666,350.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8163.348546305788,15005.975472071292,23264.31831351241,802790.0,0.01016872226398658,0.01869228001354189,0.02897933246990173,53.49802160440225,0.3850630455868089,False,LANA NEGOCIOS IMOBILIARIOS LTDA
2703746122,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS660000-id-2703746122/,APARTAMENTOPARAVENDANOMORRETES,Morretes,2,70,660000.0,9428.57142857143,350.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8163.348546305788,15005.975472071292,23264.31831351241,803000.0,0.010166062946831617,0.018687391621508457,0.028971753815083948,53.51201602951582,0.19495635305528614,False,Scheeren & Silveira Imobiliaria LTDA
2692635758,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS660000-id-2692635758/,APARTAMENTO PARA VENDA NO MORRETES,Morretes,2,70,660000.0,9428.57142857143,350.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8163.348546305788,15005.975472071292,23264.31831351241,803000.0,0.010166062946831617,0.018687391621508457,0.028971753815083948,53.51201602951582,0.19495635305528614,False,Scheeren & Silveira Imobiliaria LTDA
2757661936,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS660000-id-2757661936/,APARTAMENTO PARA VENDA NO MORRETES,Morretes,2,70,660000.0,9428.57142857143,350.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8163.348546305788,15005.975472071292,23264.31831351241,803000.0,0.010166062946831617,0.018687391621508457,0.028971753815083948,53.51201602951582,0.19495635305528614,False,Scheeren & Silveira Imobiliaria LTDA
2646971218,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS660000-id-2646971218/,APARTAMENTO PARA VENDA NO MORRETES,Morretes,2,70,660000.0,9428.57142857143,350.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8163.348546305788,15005.975472071292,23264.31831351241,803000.0,0.010166062946831617,0.018687391621508457,0.028971753815083948,53.51201602951582,0.19495635305528614,False,Scheeren & Silveira Imobiliaria LTDA
2767255918,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-58m2-venda-RS690000-id-2767255918/,Lindo apartamento de 02 quartos DECORADO no Morretes - Itapema - SC,Morretes,2,58,690000.0,11896.551724137931,340.0,400.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8733.348546305788,15575.975472071292,23834.31831351241,834500.0,0.010465366742127967,0.018665039511169913,0.028561196301392942,53.57609874876289,0.562560620756547,False,Mariana Naegeli Soares
2704940062,https://www.vivareal.com.br/imovel/apartamento-3-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS1050000-id-2704940062/,APARTAMENTO PARA VENDA EM MEIA PRAIA,Meia Praia,3,70,1050000.0,15000.0,350.0,1700.0,201,690.0,0.3,16716.8871082036,28474.431040973457,43220.11854433471,61016.63794494313,13177.868797452214,23057.479424704256,34981.14742311189,1237500.0,0.010648782866628051,0.01863230660582162,0.028267593877262135,53.67022028757042,0.5081719128329297,False,Scheeren & Silveira Imobiliaria LTDA
2569298355,https://www.vivareal.com.br/imovel/apartamento-1-quartos-meia-praia-bairros-itapema-com-garagem-40m2-venda-RS592000-id-2569298355/,FLAT 1 VAGA GARAGEM EM MEIA PRAIA ITAPEMA,Meia Praia,1,40,592000.0,14800.0,727.5,1000.0,15,480.0,0.35555555555555557,13216.084193628425,22511.39674314708,34169.084342276816,48238.707306743745,5352.635817908542,13163.286509325466,22589.933895518305,706600.0,0.007575199289426185,0.018629049687695253,0.031969903616640684,53.67960345612873,0.16071428571428573,False,Reggiori Imóveis
2646971197,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-70m2-venda-RS680000-id-2646971197/,APARTAMENTO BEM LOCALIZADO NO MORRETES,Morretes,2,70,680000.0,9714.285714285714,330.0,750.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8503.348546305788,15345.975472071292,23604.31831351241,824000.0,0.010319597750371102,0.01862375664086322,0.028646017370767485,53.694859704397956,0.21871968962172647,False,Scheeren & Silveira Imobiliaria LTDA
2751486529,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-65m2-venda-RS695000-id-2751486529/,"Apartamento à venda, 2 quartos, 1 suíte, 1 vaga, MEIA PRAIA - ITAPEMA/SC",Meia Praia,2,65,695000.0,10692.307692307691,500.0,1083.0,90,450.0,0.34444444444444444,13117.121211723272,22342.82979730197,33913.2237994762,47877.49242278994,7886.695964192317,15638.859945649056,24994.919923269255,839750.0,0.009391718921336488,0.01862323304036803,0.029764715597819895,53.69636935930421,0.26141078838174275,False,Imobiliária Séculus
2760094110,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS695000-id-2760094110/,APARTAMENTO - MEIA PRAIA - SC,Centro,2,70,695000.0,9928.57142857143,460.0,700.0,47,627.0,0.24444444444444444,12608.767350173639,21476.933719795765,32598.917253261432,46022.00082813379,8169.545592263161,15621.274559685156,24614.740554849635,839750.0,0.009728544914871283,0.018602291824572976,0.029311986370764674,53.75681714008137,0.14285714285714285,False,Leardi Sao Jose 288 - CRECI: 54756F
2760155241,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS695000-id-2760155241/,APARTAMENTO - MEIA PRAIA - SC,Centro,2,70,695000.0,9928.57142857143,460.0,700.0,47,627.0,0.24444444444444444,12608.767350173639,21476.933719795765,32598.917253261432,46022.00082813379,8169.545592263161,15621.274559685156,24614.740554849635,839750.0,0.009728544914871283,0.018602291824572976,0.029311986370764674,53.75681714008137,0.14285714285714285,False,Paulo Roberto Leardi
2760221735,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-70m2-venda-RS695000-id-2760221735/,APARTAMENTO - MEIA PRAIA - SC,Centro,2,70,695000.0,9928.57142857143,460.0,700.0,47,627.0,0.24444444444444444,12608.767350173639,21476.933719795765,32598.917253261432,46022.00082813379,8169.545592263161,15621.274559685156,24614.740554849635,839750.0,0.009728544914871283,0.018602291824572976,0.029311986370764674,53.75681714008137,0.14285714285714285,False,Paulo Roberto Leardi
2767584134,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-65m2-venda-RS756281-id-2767584134/,Apartamento de 02 dormitórios em Itapema-SC.,Morretes,2,65,756281.0,11635.092307692308,200.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,9963.348546305788,16805.97547207129,25064.31831351241,904095.05,0.011020244548740519,0.018588726342513757,0.027723100921205585,53.79604721561413,0.518913676042677,False,HRM Imóveis
2769842192,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS689690-id-2769842192/,Apartamento em Rua 406 A - Morretes - Itapema/SC,Morretes,2,60,689690.0,11494.833333333334,300.0,950.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8663.348546305788,15505.975472071292,23764.31831351241,834174.5,0.010385535096440598,0.018588407428027698,0.0284884257592535,53.796970174658156,0.481086323957323,False,USUÁRIO NEWCORE
2729401327,https://www.vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-itapema-com-garagem-69m2-venda-RS710000-id-2729401327/,APARTAMENTO A VENDA EM ITAPEMA | 02 SUÍTES,Tabuleiro dos Oliveiras,2,69,710000.0,10289.855072463768,400.0,900.0,10,447.5,0.34444444444444444,12467.702950475039,21236.654025642478,32234.20700320734,45507.11576923389,8528.558197180459,15896.918692148916,24789.7675653867,855500.0,0.009969091989690775,0.018582020680477984,0.028976934617634953,53.81546050320492,0.21100917431192662,False,Eraci Eponina Jaques de Oliveira
2631033182,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-62m2-venda-RS674000-id-2631033182/,Apartamento à venda de 2 quartos em Itapema SC,Morretes,2,62,674000.0,10870.967741935483,350.0,700.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8313.348546305788,15155.975472071292,23414.31831351241,817700.0,0.010166746418375673,0.018534885009259254,0.028634362618946325,53.95231745438086,0.37536372453928224,False,PB IMÓVEIS
2738706869,https://www.vivareal.com.br/imovel/apartamento-2-quartos-morretes-bairros-itapema-com-garagem-60m2-venda-RS698597-id-2738706869/,Apartamento no morretes para aluguel anual Cópia,Morretes,2,60,698597.0,11643.283333333333,300.0,850.0,38,449.25,0.27222222222222225,11578.130571871769,19721.41574075491,29934.291749360138,42260.17658733196,8763.348546305788,15605.975472071292,23864.31831351241,843526.85,0.010388938474579426,0.018500863928719392,0.028291118787164168,54.05152990978293,0.5213385063045587,False,Conceito Imóveis Ponta Grossa
2760158013,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-60m2-venda-RS650000-id-2760158013/,APARTAMENTO - MEIA PRAIA - SC,Centro,2,60,650000.0,10833.333333333334,500.0,1200.0,47,627.0,0.24444444444444444,12608.767350173639,21476.933719795765,32598.917253261432,46022.00082813379,7189.545592263161,14641.274559685156,23634.740554849635,792500.0,0.009071981819890424,0.018474794397079063,0.029823016472996386,54.12780129007032,0.21428571428571427,False,Paulo Roberto Leardi
2760097339,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-60m2-venda-RS650000-id-2760097339/,APARTAMENTO - MEIA PRAIA - SC,Centro,2,60,650000.0,10833.333333333334,500.0,1200.0,47,627.0,0.24444444444444444,12608.767350173639,21476.933719795765,32598.917253261432,46022.00082813379,7189.545592263161,14641.274559685156,23634.740554849635,792500.0,0.009071981819890424,0.018474794397079063,0.029823016472996386,54.12780129007032,0.21428571428571427,False,Leardi Sao Jose 288 - CRECI: 54756F
2760221726,https://www.vivareal.com.br/imovel/apartamento-2-quartos-meia-praia-bairros-itapema-com-garagem-60m2-venda-RS650000-id-2760221726/,APARTAMENTO - MEIA PRAIA - SC,Centro,2,60,650000.0,10833.333333333334,500.0,1200.0,47,627.0,0.24444444444444444,12608.767350173639,21476.933719795765,32598.917253261432,46022.00082813379,7189.545592263161,14641.274559685156,23634.740554849635,792500.0,0.009071981819890424,0.018474794397079063,0.029823016472996386,54.12780129007032,0.21428571428571427,False,Paulo Roberto Leardi
